comision_nombre,comision_codigo,id_reunion,fecha,anio,texto,url,fecha_extraccion
PRESUPUESTO Y HACIENDA,cpyhacienda,11196,29/08/2023,2023,Parte de la reunión del 29/08/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11196&fecha=29/08/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11194,24/08/2023,2023,Parte de la reunión del 24/08/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11194&fecha=24/08/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11192,22/08/2023,2023,Parte de la reunión del 22/08/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11192&fecha=22/08/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11180,11/07/2023,2023,Parte de la reunión del 11/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11180&fecha=11/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11169,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11169&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11173,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11173&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11171,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11171&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11168,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11168&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11176,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11176&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11170,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11170&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11177,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11177&fecha=04/07/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11160,14/06/2023,2023,Parte de la reunión del 14/06/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11160&fecha=14/06/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11162,07/06/2023,2023,Parte de la reunión del 07/06/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11162&fecha=07/06/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11140,16/05/2023,2023,Parte de la reunión del 16/05/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11140&fecha=16/05/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11125,10/05/2023,2023,Parte de la reunión del 10/05/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11125&fecha=10/05/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11126,10/05/2023,2023,Parte de la reunión del 10/05/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11126&fecha=10/05/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11102,22/03/2023,2023,Parte de la reunión del 22/03/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11102&fecha=22/03/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11098,22/03/2023,2023,Parte de la reunión del 22/03/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11098&fecha=22/03/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11096,22/03/2023,2023,Parte de la reunión del 22/03/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11096&fecha=22/03/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11061,07/02/2023,2023,Parte de la reunión del 07/02/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11061&fecha=07/02/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11057,01/02/2023,2023,Parte de la reunión del 01/02/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11057&fecha=01/02/2023,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11637,14/11/2024,2024,Parte de la reunión del 14/11/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11637&fecha=14/11/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11611,29/10/2024,2024,Parte de la reunión del 29/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11611&fecha=29/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11599,24/10/2024,2024,Parte de la reunión del 24/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11599&fecha=24/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11596,23/10/2024,2024,Parte de la reunión del 23/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11596&fecha=23/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11606,23/10/2024,2024,Parte de la reunión del 23/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11606&fecha=23/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11600,22/10/2024,2024,Parte de la reunión del 22/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11600&fecha=22/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11585,15/10/2024,2024,Parte de la reunión del 15/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11585&fecha=15/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11582,15/10/2024,2024,Parte de la reunión del 15/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11582&fecha=15/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11576,10/10/2024,2024,Parte de la reunión del 10/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11576&fecha=10/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11573,08/10/2024,2024,Parte de la reunión del 08/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11573&fecha=08/10/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11560,30/09/2024,2024,Parte de la reunión del 30/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11560&fecha=30/09/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11556,25/09/2024,2024,Parte de la reunión del 25/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11556&fecha=25/09/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11524,10/09/2024,2024,Parte de la reunión del 10/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11524&fecha=10/09/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11512,03/09/2024,2024,Parte de la reunión del 03/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11512&fecha=03/09/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11506,28/08/2024,2024,Parte de la reunión del 28/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11506&fecha=28/08/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11509,28/08/2024,2024,Parte de la reunión del 28/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11509&fecha=28/08/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11484,20/08/2024,2024,Parte de la reunión del 20/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11484&fecha=20/08/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11478,13/08/2024,2024,Parte de la reunión del 13/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11478&fecha=13/08/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11464,06/08/2024,2024,Parte de la reunión del 06/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11464&fecha=06/08/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11475,06/08/2024,2024,Parte de la reunión del 06/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11475&fecha=06/08/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11454,31/07/2024,2024,Parte de la reunión del 31/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11454&fecha=31/07/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11455,31/07/2024,2024,Parte de la reunión del 31/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11455&fecha=31/07/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11445,31/07/2024,2024,Parte de la reunión del 31/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11445&fecha=31/07/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11453,31/07/2024,2024,Parte de la reunión del 31/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11453&fecha=31/07/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11446,31/07/2024,2024,Parte de la reunión del 31/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11446&fecha=31/07/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11410,25/06/2024,2024,Parte de la reunión del 25/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11410&fecha=25/06/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11411,25/06/2024,2024,Parte de la reunión del 25/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11411&fecha=25/06/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11417,25/06/2024,2024,Parte de la reunión del 25/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11417&fecha=25/06/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11377,05/06/2024,2024,Parte de la reunión del 05/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11377&fecha=05/06/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11362,28/05/2024,2024,Parte de la reunión del 28/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11362&fecha=28/05/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11354,23/05/2024,2024,Parte de la reunión del 23/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11354&fecha=23/05/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11356,15/05/2024,2024,Parte de la reunión del 15/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11356&fecha=15/05/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11333,08/05/2024,2024,Parte de la reunión del 08/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11333&fecha=08/05/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11315,25/04/2024,2024,Parte de la reunión del 25/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11315&fecha=25/04/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11320,25/04/2024,2024,Parte de la reunión del 25/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11320&fecha=25/04/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11304,18/04/2024,2024,Parte de la reunión del 18/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11304&fecha=18/04/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11259,23/01/2024,2024,Parte de la reunión del 23/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11259&fecha=23/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11257,17/01/2024,2024,Parte de la reunión del 17/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11257&fecha=17/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11258,16/01/2024,2024,Parte de la reunión del 16/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11258&fecha=16/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11256,15/01/2024,2024,Parte de la reunión del 15/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11256&fecha=15/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11255,11/01/2024,2024,Parte de la reunión del 11/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11255&fecha=11/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11254,10/01/2024,2024,Parte de la reunión del 10/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11254&fecha=10/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11253,09/01/2024,2024,Parte de la reunión del 09/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11253&fecha=09/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11252,04/01/2024,2024,Parte de la reunión del 04/01/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11252&fecha=04/01/2024,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11690,09/04/2025,2025,Parte de la reunión del 09/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11690&fecha=09/04/2025,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11672,12/03/2025,2025,Parte de la reunión del 12/03/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11672&fecha=12/03/2025,2025-04-16
PRESUPUESTO Y HACIENDA,cpyhacienda,11662,04/02/2025,2025,Parte de la reunión del 04/02/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11662&fecha=04/02/2025,2025-04-16
EDUCACION,ceducacion,11043,29/11/2022,2022,Parte de la reunión del 29/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11043&fecha=29/11/2022,2025-04-16
EDUCACION,ceducacion,11039,29/11/2022,2022,Parte de la reunión del 29/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11039&fecha=29/11/2022,2025-04-16
EDUCACION,ceducacion,11021,16/11/2022,2022,Parte de la reunión del 16/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11021&fecha=16/11/2022,2025-04-16
EDUCACION,ceducacion,11023,15/11/2022,2022,Parte de la reunión del 15/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11023&fecha=15/11/2022,2025-04-16
EDUCACION,ceducacion,11015,15/11/2022,2022,Parte de la reunión del 15/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11015&fecha=15/11/2022,2025-04-16
EDUCACION,ceducacion,10974,01/11/2022,2022,Parte de la reunión del 01/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=10974&fecha=01/11/2022,2025-04-16
EDUCACION,ceducacion,10928,27/09/2022,2022,Parte de la reunión del 27/09/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=10928&fecha=27/09/2022,2025-04-16
EDUCACION,ceducacion,10902,24/08/2022,2022,Parte de la reunión del 24/08/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=10902&fecha=24/08/2022,2025-04-16
EDUCACION,ceducacion,10889,10/08/2022,2022,Parte de la reunión del 10/08/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=10889&fecha=10/08/2022,2025-04-16
EDUCACION,ceducacion,10836,29/06/2022,2022,Parte de la reunión del 29/06/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=10836&fecha=29/06/2022,2025-04-16
EDUCACION,ceducacion,10728,27/04/2022,2022,Parte de la reunión del 27/04/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=10728&fecha=27/04/2022,2025-04-16
EDUCACION,ceducacion,11241,08/11/2023,2023,Parte de la reunión del 08/11/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11241&fecha=08/11/2023,2025-04-16
EDUCACION,ceducacion,11242,07/11/2023,2023,Parte de la reunión del 07/11/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11242&fecha=07/11/2023,2025-04-16
EDUCACION,ceducacion,11234,01/11/2023,2023,Parte de la reunión del 01/11/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11234&fecha=01/11/2023,2025-04-16
EDUCACION,ceducacion,11228,04/10/2023,2023,Parte de la reunión del 04/10/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11228&fecha=04/10/2023,2025-04-16
EDUCACION,ceducacion,11222,27/09/2023,2023,Parte de la reunión del 27/09/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11222&fecha=27/09/2023,2025-04-16
EDUCACION,ceducacion,11195,29/08/2023,2023,Parte de la reunión del 29/08/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11195&fecha=29/08/2023,2025-04-16
EDUCACION,ceducacion,11554,25/09/2024,2024,Parte de la reunión del 25/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11554&fecha=25/09/2024,2025-04-16
EDUCACION,ceducacion,11548,18/09/2024,2024,Parte de la reunión del 18/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11548&fecha=18/09/2024,2025-04-16
EDUCACION,ceducacion,11538,18/09/2024,2024,Parte de la reunión del 18/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11538&fecha=18/09/2024,2025-04-16
EDUCACION,ceducacion,11401,13/06/2024,2024,Parte de la reunión del 13/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11401&fecha=13/06/2024,2025-04-16
EDUCACION,ceducacion,11362,28/05/2024,2024,Parte de la reunión del 28/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11362&fecha=28/05/2024,2025-04-16
EDUCACION,ceducacion,11354,23/05/2024,2024,Parte de la reunión del 23/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11354&fecha=23/05/2024,2025-04-16
EDUCACION,ceducacion,11340,14/05/2024,2024,Parte de la reunión del 14/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11340&fecha=14/05/2024,2025-04-16
EDUCACION,ceducacion,11324,07/05/2024,2024,Parte de la reunión del 07/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11324&fecha=07/05/2024,2025-04-16
EDUCACION,ceducacion,11322,02/05/2024,2024,Parte de la reunión del 02/05/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11322&fecha=02/05/2024,2025-04-16
EDUCACION,ceducacion,11264,20/03/2024,2024,Parte de la reunión del 20/03/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11264&fecha=20/03/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,10925,27/09/2022,2022,Parte de la reunión del 27/09/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=10925&fecha=27/09/2022,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,10891,31/08/2022,2022,Parte de la reunión del 31/08/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=10891&fecha=31/08/2022,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,10821,21/06/2022,2022,Parte de la reunión del 21/06/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=10821&fecha=21/06/2022,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,10726,27/04/2022,2022,Parte de la reunión del 27/04/2022,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=10726&fecha=27/04/2022,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11201,05/09/2023,2023,Parte de la reunión del 05/09/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11201&fecha=05/09/2023,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11198,05/09/2023,2023,Parte de la reunión del 05/09/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11198&fecha=05/09/2023,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11148,01/06/2023,2023,Parte de la reunión del 01/06/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11148&fecha=01/06/2023,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11095,21/03/2023,2023,Parte de la reunión del 21/03/2023,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11095&fecha=21/03/2023,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11657,17/12/2024,2024,Parte de la reunión del 17/12/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11657&fecha=17/12/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11633,12/11/2024,2024,Parte de la reunión del 12/11/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11633&fecha=12/11/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11634,12/11/2024,2024,Parte de la reunión del 12/11/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11634&fecha=12/11/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11628,12/11/2024,2024,Parte de la reunión del 12/11/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11628&fecha=12/11/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11612,30/10/2024,2024,Parte de la reunión del 30/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11612&fecha=30/10/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11581,15/10/2024,2024,Parte de la reunión del 15/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11581&fecha=15/10/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11567,08/10/2024,2024,Parte de la reunión del 08/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11567&fecha=08/10/2024,2025-04-16
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11537,17/09/2024,2024,Parte de la reunión del 17/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11537&fecha=17/09/2024,2025-04-16
